text,label,predicted,probabilities,confidence,is_correct
P图都P不掉你脸上的尸斑,1,1,"[3.033143912034575e-05, 0.9999697208404541]",0.9999697208404541,True
我有毛病,1,1,"[2.905610563175287e-05, 0.9999709129333496]",0.9999709129333496,True
侮辱人,1,1,"[3.8184916775207967e-05, 0.9999618530273438]",0.9999618530273438,True
医院开展医院医疗服务质量持续改进项目，不断提升医疗服务质量 ,0,0,"[0.9999493360519409, 5.063727803644724e-05]",0.9999493360519409,True
𝙁𝙐𝙉𝙉𝙔 𝙈𝙐𝘿 𝙋𝙀𝙀.了,1,1,"[2.7371899705030955e-05, 0.9999725818634033]",0.9999725818634033,True
真美，是吗,0,0,"[0.9998863935470581, 0.00011360426287865266]",0.9998863935470581,True
放心吧，不会有富婆看上你的，不过别伤心，也许富婆的狗会看上你，毕竟你长很符合它的口味。,1,1,"[3.1479929020861164e-05, 0.9999685287475586]",0.9999685287475586,True
渣_渣,1,1,"[2.753758235485293e-05, 0.9999724626541138]",0.9999724626541138,True
想哭了,1,1,"[6.465260230470449e-05, 0.9999353885650635]",0.9999353885650635,True
奇葩啊了,1,1,"[2.6603605874697678e-05, 0.9999734163284302]",0.9999734163284302,True
死人妖吧,1,1,"[2.7479787604534067e-05, 0.9999724626541138]",0.9999724626541138,True
Medical environment management creates a comfortable medical environment. Medical environment management: medical environment management; comfortable medical environment: comfortable medical environment ,0,0,"[0.9999523162841797, 4.7675279347458854e-05]",0.9999523162841797,True
风险防范严密有效确保安全 ,0,0,"[0.9999372959136963, 6.271850725170225e-05]",0.9999372959136963,True
怎怎么着手剁家里了，不言语呢？人家爱情动作片还会嗯啊，那十二生肖里没有你，你属电线杆子的啊？,1,1,"[3.0209561373339966e-05, 0.9999698400497437]",0.9999698400497437,True
小_兔崽子,1,1,"[2.785048673104029e-05, 0.9999721050262451]",0.9999721050262451,True
丫一,1,1,"[2.8439832021831535e-05, 0.9999715089797974]",0.9999715089797974,True
非常感谢您的详细说明 ,0,0,"[0.9999264478683472, 7.353921682806686e-05]",0.9999264478683472,True
制药企业加强药品研发项目进度管理，确保项目按时完成 ,0,0,"[0.9999333620071411, 6.665033288300037e-05]",0.9999333620071411,True
好你吗坟头在野区呢？一直跪？,1,1,"[2.873140874726232e-05, 0.9999712705612183]",0.9999712705612183,True
年初计,0,0,"[0.9417937994003296, 0.0582062304019928]",0.9417937994003296,True
余生请你指教 ,0,0,"[0.999783456325531, 0.00021658121841028333]",0.999783456325531,True
你就是莎士比亚没有士,1,1,"[2.9449416615534574e-05, 0.999970555305481]",0.999970555305481,True
医院加强医德医风建设，树立良好行业形象 ,0,0,"[0.9999300241470337, 6.99383599567227e-05]",0.9999300241470337,True
怎么着手剁家里了，不言语呢？人家爱情动作片还会嗯啊，那十二生肖里没有你，你属电线杆子的啊？的,1,1,"[2.9891290978412144e-05, 0.9999700784683228]",0.9999700784683228,True
非常你真是莎士比亚去个士字,1,1,"[2.7608786695054732e-05, 0.9999723434448242]",0.9999723434448242,True
字字珠玑.情真意切 ,0,0,"[0.9999372959136963, 6.267832941375673e-05]",0.9999372959136963,True
丫一啊,1,1,"[2.6841318685910664e-05, 0.9999731779098511]",0.9999731779098511,True
Surgical treatment directly removes lesions. Surgical treatment: surgical treatment; lesions: lesions ,0,0,"[0.9999363422393799, 6.360722909448668e-05]",0.9999363422393799,True
垃垃圾都有家，你却没有。,1,1,"[2.8010063033434562e-05, 0.9999719858169556]",0.9999719858169556,True
秋叶落,0,0,"[0.9915870428085327, 0.00841301865875721]",0.9915870428085327,True
真玛蛋,1,1,"[2.668537308636587e-05, 0.9999732971191406]",0.9999732971191406,True
我们期待您的进一步指导 ,0,0,"[0.9999130964279175, 8.691770199220628e-05]",0.9999130964279175,True
你吗坟头在野区呢？一直？,1,1,"[3.184685920132324e-05, 0.9999681711196899]",0.9999681711196899,True
特别二蛋,1,1,"[2.6127776436624117e-05, 0.9999738931655884]",0.9999738931655884,True
我在周末会去书店买书籍，丰富自己的知识储备，拓宽自己的视野和思维，提升自己的素养和能力，增强自己的学习意识和自我提升能力，培养自己的阅读兴趣和爱好 ,0,0,"[0.9999392032623291, 6.0740825574612245e-05]",0.9999392032623291,True
玛蛋吧,1,1,"[2.6676847483031452e-05, 0.9999732971191406]",0.9999732971191406,True
医疗护理政策引导护理行业发展方向 ,0,0,"[0.9999451637268066, 5.479204992298037e-05]",0.9999451637268066,True
降维技术可以减少数据的复杂性，便于分析 ,0,0,"[0.9998874664306641, 0.00011254650598857552]",0.9998874664306641,True
真。屌丝,1,1,"[2.7080817744717933e-05, 0.999972939491272]",0.999972939491272,True
太胡球,1,1,"[2.8537639082060196e-05, 0.9999715089797974]",0.9999715089797974,True
丫挺,1,1,"[2.8627642677747644e-05, 0.9999713897705078]",0.9999713897705078,True
我们会认真对待每个建议 ,0,0,"[0.9999239444732666, 7.602892583236098e-05]",0.9999239444732666,True
b*脸,1,1,"[2.8413049221853726e-05, 0.9999716281890869]",0.9999716281890869,True
不~尊重~人,1,1,"[4.2545871110633016e-05, 0.9999574422836304]",0.9999574422836304,True
非常女人说,1,1,"[3.7407582567539066e-05, 0.999962568283081]",0.999962568283081,True
医学研究应关注营养与健康的关系，推广健康饮食 ,0,0,"[0.9999457597732544, 5.429319935501553e-05]",0.9999457597732544,True
回去把宁母亲灰泡水喝，可能心情会好一点😊的,1,1,"[3.4820506698451936e-05, 0.9999651908874512]",0.9999651908874512,True
真不错，我也是,0,0,"[0.999948263168335, 5.17381849931553e-05]",0.999948263168335,True
你_吗_坟头_在野_区_呢_？_一直_跪_？,1,1,"[2.8542537620523944e-05, 0.9999715089797974]",0.9999715089797974,True
我很好，也很美,0,0,"[0.99992835521698, 7.158032531151548e-05]",0.99992835521698,True
浪逼,1,1,"[3.1230072636390105e-05, 0.9999687671661377]",0.9999687671661377,True
笑点低啊,1,1,"[2.730909181991592e-05, 0.9999727010726929]",0.9999727010726929,True
我-这样-傻,1,1,"[2.7457313990453258e-05, 0.9999725818634033]",0.9999725818634033,True
nmsl nbsl nnsl nysl cndb cnmb rnnb wcnm wrnb [滑稽] ——刘奕辰,1,1,"[3.547134474501945e-05, 0.9999644756317139]",0.9999644756317139,True
喜音乐,0,0,"[0.9996916055679321, 0.0003084374766331166]",0.9996916055679321,True
我永远记得你的好 ,0,0,"[0.9999194145202637, 8.063224231591448e-05]",0.9999194145202637,True
说理很透彻.学习了 ,0,0,"[0.9999363422393799, 6.36761833447963e-05]",0.9999363422393799,True
但凡有点孝心就请宁别来送🐴，要送也可以，多少留一点 当来年开春的种子。,1,1,"[4.114803232369013e-05, 0.999958872795105]",0.999958872795105,True
特别好无语,1,1,"[4.119168806937523e-05, 0.9999587535858154]",0.9999587535858154,True
医疗护理临床实践创新服务患者健康 ,0,0,"[0.9999533891677856, 4.662604260374792e-05]",0.9999533891677856,True
𝙁𝙐𝙉𝙉𝙔 𝙈𝙈𝙐𝘿 𝙋𝙀𝙀.,1,1,"[2.912396303145215e-05, 0.9999709129333496]",0.9999709129333496,True
你你长的脑袋只是为了显高,1,1,"[2.8858246878371574e-05, 0.9999711513519287]",0.9999711513519287,True
医疗护理团队建设创新提高团队凝聚力 ,0,0,"[0.9999513626098633, 4.8578101996099576e-05]",0.9999513626098633,True
被_人_骂,1,1,"[2.8182992537040263e-05, 0.999971866607666]",0.999971866607666,True
龋齿的发生是由于口腔细菌分解食物残渣产生酸性物质，腐蚀牙齿 ,0,0,"[0.999821126461029, 0.0001788448862498626]",0.999821126461029,True
好𝙁𝙐𝙉𝙉𝙔 𝙈𝙐𝘿 𝙋𝙀𝙀.,1,1,"[3.587077299016528e-05, 0.9999641180038452]",0.9999641180038452,True
分析很专业.学习了 ,0,0,"[0.9999392032623291, 6.081078390707262e-05]",0.9999392032623291,True
滥人,1,1,"[3.108133751084097e-05, 0.9999688863754272]",0.9999688863754272,True
非常被人骂,1,1,"[2.781996226985939e-05, 0.9999722242355347]",0.9999722242355347,True
非常表理,1,1,"[3.994588405475952e-05, 0.9999600648880005]",0.9999600648880005,True
小。兔崽子,1,1,"[2.7801450414699502e-05, 0.9999722242355347]",0.9999722242355347,True
你吗坟头野区呢？一直跪？,1,1,"[2.780627619358711e-05, 0.9999722242355347]",0.9999722242355347,True
我-很-讨厌-你- -就-像-邻居-吃-了-花椒-，-麻-了-隔壁,1,1,"[3.165504313074052e-05, 0.9999682903289795]",0.9999682903289795,True
俗不可耐的,1,1,"[3.104443021584302e-05, 0.9999690055847168]",0.9999690055847168,True
𝙁𝙐𝙉𝙉𝙔 𝙈𝙐𝘿 𝙋𝙀𝙀𝙀.,1,1,"[2.912396303145215e-05, 0.9999709129333496]",0.9999709129333496,True
笑-死-个人,1,1,"[2.8454154744395055e-05, 0.9999715089797974]",0.9999715089797974,True
感恩每一个宁静的夜晚 ,0,0,"[0.9999322891235352, 6.771786138415337e-05]",0.9999322891235352,True
《合作协议纠纷处理》：处理合作协议纠纷，维护双方权益 ,0,0,"[0.9999327659606934, 6.72310998197645e-05]",0.9999327659606934,True
小屌丝,1,1,"[3.0311195587273687e-05, 0.9999697208404541]",0.9999697208404541,True
积极参与项目设计，发挥创意才能 ,0,0,"[0.9999179840087891, 8.205176709452644e-05]",0.9999179840087891,True
真羡慕他这种身份证拿出来就是全家福的人,1,1,"[2.7873338694917038e-05, 0.9999721050262451]",0.9999721050262451,True
合作前景光明广阔充满希望 ,0,0,"[0.9999326467514038, 6.740738172084093e-05]",0.9999326467514038,True
你长长的脑袋只是为了显高,1,1,"[3.0740484362468123e-05, 0.9999692440032959]",0.9999692440032959,True
高兴看电影,0,0,"[0.9998055100440979, 0.0001944809191627428]",0.9998055100440979,True
龋齿的填充治疗可修复受损牙齿，恢复其功能 ,0,0,"[0.9998284578323364, 0.00017149810446426272]",0.9998284578323364,True
被*人*骂,1,1,"[3.232177914469503e-05, 0.9999676942825317]",0.9999676942825317,True
被人骂,1,1,"[3.4965185477631167e-05, 0.9999650716781616]",0.9999650716781616,True
《市场调查问卷》：了解客户需求，改进产品服务 ,0,0,"[0.9999450445175171, 5.4998203268041834e-05]",0.9999450445175171,True
好~牛,1,1,"[2.8897988158860244e-05, 0.9999711513519287]",0.9999711513519287,True
我这样沙,1,1,"[2.942120590887498e-05, 0.999970555305481]",0.999970555305481,True
胡球,1,1,"[3.446933988016099e-05, 0.9999655485153198]",0.9999655485153198,True
参加学术讲座，丰富知识储备 ,0,0,"[0.9999443292617798, 5.5651984439464286e-05]",0.9999443292617798,True
基佬,1,1,"[2.8868844310636632e-05, 0.9999711513519287]",0.9999711513519287,True
真心感谢你的帮助 ,0,0,"[0.9999371767044067, 6.278116052271798e-05]",0.9999371767044067,True
非常二蛋,1,1,"[2.620258237584494e-05, 0.9999737739562988]",0.9999737739562988,True
医疗护理伦理道德创新规范护理行为 ,0,0,"[0.9999475479125977, 5.242721090326086e-05]",0.9999475479125977,True
小.兔崽子,1,1,"[2.7944082830799744e-05, 0.9999721050262451]",0.9999721050262451,True
真想把你的头扭下来放在洗衣机里搅一搅，刚好能洗一缸衣服，虽然有点臭，但节约水资源刻不容缓。的,1,1,"[3.491697134450078e-05, 0.9999650716781616]",0.9999650716781616,True
以前只知道厕所能被屎堵了，今天竟然看见有人脑子被屎堵了,1,1,"[3.0437953682849184e-05, 0.9999696016311646]",0.9999696016311646,True
有氧运动如跑步、游泳等可提高心肺功能 ,0,0,"[0.9999419450759888, 5.8022505982080474e-05]",0.9999419450759888,True
丫挺啊,1,1,"[2.6873514798353426e-05, 0.9999731779098511]",0.9999731779098511,True
傻-b,1,1,"[2.6441981390235014e-05, 0.9999735355377197]",0.9999735355377197,True
小孩纸,1,1,"[3.989852120866999e-05, 0.9999600648880005]",0.9999600648880005,True
总结很精辟.非常感谢 ,0,0,"[0.9999430179595947, 5.698562381439842e-05]",0.9999430179595947,True
你_真是_莎士比亚_去_个士_字,1,1,"[2.774273161776364e-05, 0.9999722242355347]",0.9999722242355347,True
见解很深刻.感谢分享 ,0,0,"[0.9999459981918335, 5.3973290050635114e-05]",0.9999459981918335,True
脑子里+有+哏+儿+吧+，+用+不用+我+联系+兽医+给+你+开个+颅+？+但是+我+看+你+这+情况+得+眉毛+以下+截肢,1,1,"[2.8949621992069297e-05, 0.9999710321426392]",0.9999710321426392,True
宁脖子上是顶了个肿瘤吗,1,1,"[6.227190169738606e-05, 0.9999377727508545]",0.9999377727508545,True
脑子里有哏儿吧，用不用我联系兽医给你开个颅？但是我看你这情况得眉毛以下截肢啊,1,1,"[2.9019582143519074e-05, 0.9999710321426392]",0.9999710321426392,True
我很讨厌你 就像邻居吃了花椒，麻了隔壁,1,1,"[3.546529114828445e-05, 0.9999644756317139]",0.9999644756317139,True
商务合作平等和谐共同进步 ,0,0,"[0.9999406337738037, 5.937472087680362e-05]",0.9999406337738037,True
逗我啊,1,1,"[2.8209853553562425e-05, 0.9999717473983765]",0.9999717473983765,True
女人+说,1,1,"[3.373191430000588e-05, 0.9999662637710571]",0.9999662637710571,True
医疗护理感染控制创新预防医院感染 ,0,0,"[0.9999368190765381, 6.323161505861208e-05]",0.9999368190765381,True
认真总结工作失误，避免再次犯错 ,0,0,"[0.9998212456703186, 0.0001788340014172718]",0.9998212456703186,True
感谢您给予的机会 ,0,0,"[0.9999315738677979, 6.844819290563464e-05]",0.9999315738677979,True
团队合作紧密团结共同进步 ,0,0,"[0.9999508857727051, 4.9070935347117484e-05]",0.9999508857727051,True
欢乐的水上活动享受清凉与欢乐的夏日时光 ,0,0,"[0.9999364614486694, 6.347731687128544e-05]",0.9999364614486694,True
妈淡,1,1,"[2.9347564122872427e-05, 0.9999706745147705]",0.9999706745147705,True
三观不正,1,1,"[0.0003343152638990432, 0.9996657371520996]",0.9996657371520996,True
狗鸡巴,1,1,"[2.7093217795481905e-05, 0.999972939491272]",0.999972939491272,True
增感情,0,0,"[0.9993883371353149, 0.0006116392905823886]",0.9993883371353149,True
特别蠢死,1,1,"[2.6766880182549357e-05, 0.9999731779098511]",0.9999731779098511,True
要脸呢,1,1,"[2.9049842851236463e-05, 0.9999709129333496]",0.9999709129333496,True
孕期保健很关键 ,0,0,"[0.99982088804245, 0.00017912444309331477]",0.99982088804245,True
哈哈真,1,1,"[3.0400589821510948e-05, 0.9999696016311646]",0.9999696016311646,True
被骗了,1,1,"[3.202618609066121e-05, 0.9999679327011108]",0.9999679327011108,True
人品差,1,1,"[4.552810423774645e-05, 0.9999544620513916]",0.9999544620513916,True
《项目进度报告》：及时反馈项目进展，确保项目顺利进行 ,0,0,"[0.9999303817749023, 6.966711225686595e-05]",0.9999303817749023,True
文学活动创意满满激发文学热情 ,0,0,"[0.9999477863311768, 5.218573642196134e-05]",0.9999477863311768,True
真想_把_你_的_头_扭_下来_放在_洗衣机_里_搅_一_搅_，_刚好_能_洗_一缸_衣服_，_虽然_有点_臭_，_但_节约_水资源_刻不容缓_。,1,1,"[3.460797233856283e-05, 0.9999654293060303]",0.9999654293060303,True
我*很*讨厌*你* *就*像*邻居*吃*了*花椒*，*麻*了*隔壁,1,1,"[3.095381543971598e-05, 0.9999690055847168]",0.9999690055847168,True
真没水准,1,1,"[2.8547057809191756e-05, 0.9999715089797974]",0.9999715089797974,True
好好无语,1,1,"[3.186429967172444e-05, 0.9999681711196899]",0.9999681711196899,True
请问您对这个方案还满意吗? ,0,0,"[0.9998307228088379, 0.0001692746445769444]",0.9998307228088379,True
特别你就是莎士比亚没有士,1,1,"[2.8558599296957254e-05, 0.9999713897705078]",0.9999713897705078,True
专业水平很高.佩服 ,0,0,"[0.9999521970748901, 4.776848072651774e-05]",0.9999521970748901,True
请问您需要更详细的说明吗? ,0,0,"[0.9998747110366821, 0.00012528612569440156]",0.9998747110366821,True
温暖人心的好文章.感谢 ,0,0,"[0.9999406337738037, 5.934964065090753e-05]",0.9999406337738037,True
逻辑很连贯.感谢分享 ,0,0,"[0.999947190284729, 5.281581252347678e-05]",0.999947190284729,True
太怎么着手剁家里了，不言语呢？人家爱情动作片还会嗯啊，那十二生肖里没有你，你属电线杆子的啊？,1,1,"[2.999918069690466e-05, 0.9999699592590332]",0.9999699592590332,True
放心吧，不会有富婆看上你的，不过别伤心，也许富婆的狗会看上你，毕竟你长的很符合它的口味。,1,1,"[3.238459612475708e-05, 0.9999675750732422]",0.9999675750732422,True
骂人是不对的，妈妈都有教过，什么？他们没🐎 ，哦，那怪不得,1,1,"[3.26479239447508e-05, 0.9999673366546631]",0.9999673366546631,True
生物信息学在医学研究中的应用越来越广泛，可以分析大量的生物数据 ,0,0,"[0.9999443292617798, 5.5663982493570074e-05]",0.9999443292617798,True
又被骗了吧,1,1,"[2.8768094125553034e-05, 0.9999712705612183]",0.9999712705612183,True
科技创新能力不断增强 ,0,0,"[0.9999480247497559, 5.201611929805949e-05]",0.9999480247497559,True
生态建设更加科学 ,0,0,"[0.999942421913147, 5.7516892411513254e-05]",0.999942421913147,True
被-人-骂,1,1,"[3.129971810267307e-05, 0.9999686479568481]",0.9999686479568481,True
艺术展览特色鲜明吸引观众目光 ,0,0,"[0.9999370574951172, 6.297736399574205e-05]",0.9999370574951172,True
特别说真,1,1,"[3.660070797195658e-05, 0.9999634027481079]",0.9999634027481079,True
电影品鉴会深入剖析影片价值提升审美 ,0,0,"[0.9999175071716309, 8.250038808910176e-05]",0.9999175071716309,True
真想。把。你。的。头。扭。下来。放在。洗衣机。里。搅。一。搅。，。刚好。能。洗。一缸。衣服。，。虽然。有点。臭。，。但。节约。水资源。刻不容缓。。,1,1,"[3.320415271446109e-05, 0.9999667406082153]",0.9999667406082153,True
文化事业更加繁荣 ,0,0,"[0.9999127388000488, 8.723489008843899e-05]",0.9999127388000488,True
好你干嘛用屁股挡住脸啊！🤔,1,1,"[2.9135409931768663e-05, 0.9999709129333496]",0.9999709129333496,True
瞎闹,1,1,"[2.9105416615493596e-05, 0.9999709129333496]",0.9999709129333496,True
lowb,1,1,"[2.7061996661359444e-05, 0.999972939491272]",0.999972939491272,True
b脸,1,1,"[2.8819495128118433e-05, 0.9999711513519287]",0.9999711513519287,True
好蠢死,1,1,"[2.6599193006404676e-05, 0.9999734163284302]",0.9999734163284302,True
我们经常去海边散步，欣赏美丽的海景 ,0,0,"[0.9999158382415771, 8.417693607043475e-05]",0.9999158382415771,True
真美，他也是,0,0,"[0.9999479055404663, 5.20800422236789e-05]",0.9999479055404663,True
沙不拉几,1,1,"[3.167835529893637e-05, 0.9999682903289795]",0.9999682903289795,True
医疗护理服务管理创新推动行业发展 ,0,0,"[0.9999514818191528, 4.853430073126219e-05]",0.9999514818191528,True
真的我,1,1,"[3.54860931111034e-05, 0.9999644756317139]",0.9999644756317139,True
见解很独到.让人耳目一新 ,0,0,"[0.9999467134475708, 5.329295890987851e-05]",0.9999467134475708,True
那丫了,1,1,"[2.6915753551293164e-05, 0.9999730587005615]",0.9999730587005615,True
傻不拉几,1,1,"[2.785893411783036e-05, 0.9999721050262451]",0.9999721050262451,True
毕加索遇到你可以直接写生了哎~了,1,1,"[3.095240026596002e-05, 0.9999690055847168]",0.9999690055847168,True
真_屌丝,1,1,"[2.6694027837947942e-05, 0.9999732971191406]",0.9999732971191406,True
我们会努力提供更好的服务 ,0,0,"[0.9999228715896606, 7.709778583375737e-05]",0.9999228715896606,True
nnd,1,1,"[2.9318918677745387e-05, 0.9999706745147705]",0.9999706745147705,True
欠操,1,1,"[2.9929859010735527e-05, 0.9999700784683228]",0.9999700784683228,True
你走的那天，风很大，走得很痛苦，火化的 时候还诈尸，一直喊着没有死，最后用铁链绑着烧完的。火很旺，家属很坚强一个哭的都 没有，甚至有一个忍不住笑出声。运骨灰的路上车翻了 ，把骨灰盒摔了，刚要捧点灰，来了一辆洒水车，洒水车走后，众人只好把混着泥巴的骨灰，随便捧点埋了，不久之后该地方拆迁，上面开了一家迪厅，每天重复播放着今天是个好日子。,1,1,"[3.616120739025064e-05, 0.9999638795852661]",0.9999638795852661,True
努力的人生最灿烂 ,0,0,"[0.9999018907546997, 9.810473420657218e-05]",0.9999018907546997,True
基底细胞癌是皮肤癌中最常见的类型之一，多发生于头面部 ,0,0,"[0.999884843826294, 0.00011508393799886107]",0.999884843826294,True
好操你妈逼,1,1,"[2.5720331905176863e-05, 0.999974250793457]",0.999974250793457,True
你_长_的_脑袋_只是_为了_显高,1,1,"[2.826953277690336e-05, 0.9999717473983765]",0.9999717473983765,True
我很好，也好啊,0,0,"[0.999943733215332, 5.62882014492061e-05]",0.999943733215332,True
好渣渣,1,1,"[2.7838750611408614e-05, 0.9999721050262451]",0.9999721050262451,True
真不错，都一样,0,0,"[0.9999474287033081, 5.258217788650654e-05]",0.9999474287033081,True
太坏了,1,1,"[2.9876900953240693e-05, 0.9999700784683228]",0.9999700784683228,True
糖尿病患者的治疗包括饮食控制、运动和药物降糖 ,0,0,"[0.9999352693557739, 6.468540232162923e-05]",0.9999352693557739,True
无语啊,1,1,"[3.084652416873723e-05, 0.9999691247940063]",0.9999691247940063,True
毕加索 遇到 你 可以 直接 写生 了 哎 ~,1,1,"[3.1746192689752206e-05, 0.9999682903289795]",0.9999682903289795,True
民间艺术展示独具魅力传承古老文化 ,0,0,"[0.999940037727356, 5.994969615130685e-05]",0.999940037727356,True
Dermatology takes care of skin beauty. Dermatology: dermatology; skin beauty: skin beauty ,0,0,"[0.99991774559021, 8.226274803746492e-05]",0.99991774559021,True
非常傻不拉几,1,1,"[2.6240619263262488e-05, 0.9999737739562988]",0.9999737739562988,True
你#丫#的,1,1,"[2.682565536815673e-05, 0.9999731779098511]",0.9999731779098511,True
你真是莎士比亚去个士字啊,1,1,"[2.8213027690071613e-05, 0.9999717473983765]",0.9999717473983765,True
财务运营稳健高效确保发展 ,0,0,"[0.9999387264251709, 6.130096880951896e-05]",0.9999387264251709,True
槽翻,1,1,"[3.183471562806517e-05, 0.9999681711196899]",0.9999681711196899,True
医疗护理市场创新推动服务提升 ,0,0,"[0.9999532699584961, 4.6678534999955446e-05]",0.9999532699584961,True
吃亏-是-福-，-我祝-你-，-福如东海-。,1,1,"[3.072691470151767e-05, 0.9999692440032959]",0.9999692440032959,True
舞蹈晚会绚丽多姿展现艺术风采 ,0,0,"[0.9999295473098755, 7.043411460472271e-05]",0.9999295473098755,True
滚粗,1,1,"[2.9364979127421975e-05, 0.9999706745147705]",0.9999706745147705,True
猪队友,1,1,"[3.0825056455796584e-05, 0.9999691247940063]",0.9999691247940063,True
艺术展览互动性强观众参与度高 ,0,0,"[0.9999277591705322, 7.226494926726446e-05]",0.9999277591705322,True
好lowb,1,1,"[2.678240525710862e-05, 0.9999731779098511]",0.9999731779098511,True
太我有毛病,1,1,"[2.7564592528506182e-05, 0.9999724626541138]",0.9999724626541138,True
医疗护理服务标准化提高服务质量稳定性 ,0,0,"[0.9999594688415527, 4.049188646604307e-05]",0.9999594688415527,True
想要一份咖喱猪扒饭，不要咖喱，不要猪，给爷爬,1,1,"[2.9305389034561813e-05, 0.9999706745147705]",0.9999706745147705,True
非常b脸,1,1,"[2.7413332645664923e-05, 0.9999725818634033]",0.9999725818634033,True
无力吐槽,1,1,"[4.075935794389807e-05, 0.9999592304229736]",0.9999592304229736,True
不知道,1,1,"[0.0014162583975121379, 0.9985837936401367]",0.9985837936401367,True
我很讨厌你 就像邻居吃了花椒，麻了隔壁了,1,1,"[3.534883217071183e-05, 0.9999645948410034]",0.9999645948410034,True
医院推进信息化建设，提高工作效率 ,0,0,"[0.9999526739120483, 4.736613482236862e-05]",0.9999526739120483,True
啥人,1,1,"[3.0997980502434075e-05, 0.9999690055847168]",0.9999690055847168,True
太nnd,1,1,"[2.7129490263178013e-05, 0.9999728202819824]",0.9999728202819824,True
非常坏的人,1,1,"[3.308045052108355e-05, 0.9999668598175049]",0.9999668598175049,True
不尊尊重人,1,1,"[0.0001864661753643304, 0.9998136162757874]",0.9998136162757874,True
太欠啊,1,1,"[2.972627589770127e-05, 0.9999703168869019]",0.9999703168869019,True
没水准,1,1,"[2.9359602194745094e-05, 0.9999706745147705]",0.9999706745147705,True
真脑子里有哏儿吧，用不用我联系兽医给你开个颅？但是我看你这情况得眉毛以下截肢,1,1,"[2.8582520826603286e-05, 0.9999713897705078]",0.9999713897705078,True
很开心，他也是,0,0,"[0.9999353885650635, 6.462399323936552e-05]",0.9999353885650635,True
特别不尊重人,1,1,"[4.1349274397362024e-05, 0.9999586343765259]",0.9999586343765259,True
傻吊,1,1,"[2.6787463866639882e-05, 0.9999731779098511]",0.9999731779098511,True
特别把你抱在怀里 你是我的桶装优乐美,1,1,"[5.202216925681569e-05, 0.9999480247497559]",0.9999480247497559,True
𝙁*𝙐*𝙉*𝙉*𝙔* *𝙈*𝙐*𝘿* *𝙋*𝙀*𝙀*.,1,1,"[4.409636676427908e-05, 0.9999558925628662]",0.9999558925628662,True
不知道啊啊,1,1,"[3.326573641970754e-05, 0.9999667406082153]",0.9999667406082153,True
感谢您的认可与支持 ,0,0,"[0.9999309778213501, 6.905008922331035e-05]",0.9999309778213501,True
挺装,1,1,"[2.9893344617448747e-05, 0.9999700784683228]",0.9999700784683228,True
她每周都会去做美甲护理，让自己的双手更加美丽动人，提升自己的形象和气质，增强自己的自信心和幸福感，培养自己的审美能力和时尚意识 ,0,0,"[0.9999264478683472, 7.354342960752547e-05]",0.9999264478683472,True
放心吧，不会有富婆看上你的，，不过别伤心，也许富婆的狗会看上你，毕竟你长的很符合它的口味。,1,1,"[3.1818995921639726e-05, 0.9999681711196899]",0.9999681711196899,True
客户需求迅速回应提升信任 ,0,0,"[0.9999377727508545, 6.218080670805648e-05]",0.9999377727508545,True
合作意向积极主动共同推进 ,0,0,"[0.9999518394470215, 4.81573079014197e-05]",0.9999518394470215,True
又~被~骗~了,1,1,"[2.9318918677745387e-05, 0.9999706745147705]",0.9999706745147705,True
笑死个人啊,1,1,"[2.8732560167554766e-05, 0.9999712705612183]",0.9999712705612183,True
鸡巴,1,1,"[2.8990481951041147e-05, 0.9999710321426392]",0.9999710321426392,True
我#有#毛病,1,1,"[2.8788892450393178e-05, 0.9999711513519287]",0.9999711513519287,True
丫一,1,1,"[2.8439832021831535e-05, 0.9999715089797974]",0.9999715089797974,True
怎么着手剁家里了，不言语呢？人家爱情动作片还会嗯啊，那十十二生肖里没有你，你属电线杆子的啊？,1,1,"[3.002866287715733e-05, 0.9999699592590332]",0.9999699592590332,True
怎么着手剁家里里了，不言语呢？人家爱情动作片还会嗯啊，那十二生肖里没有你，你属电线杆子的啊？,1,1,"[3.0133080144878477e-05, 0.9999698400497437]",0.9999698400497437,True
坏*的*人,1,1,"[3.09710630972404e-05, 0.9999690055847168]",0.9999690055847168,True
摄影活动视角独特记录精彩瞬间 ,0,0,"[0.9999411106109619, 5.884783240617253e-05]",0.9999411106109619,True
女人说啊,1,1,"[3.963027484132908e-05, 0.9999604225158691]",0.9999604225158691,True
非常操你妈逼,1,1,"[2.5888753953040577e-05, 0.9999741315841675]",0.9999741315841675,True
太死人妖,1,1,"[2.6625180908013135e-05, 0.9999734163284302]",0.9999734163284302,True
特别哈哈哈哈,1,1,"[3.4908847737824544e-05, 0.9999650716781616]",0.9999650716781616,True
慢节奏,0,0,"[0.9991770386695862, 0.0008228812948800623]",0.9991770386695862,True
非常没水准,1,1,"[2.9125241781002842e-05, 0.9999709129333496]",0.9999709129333496,True
笑点低的,1,1,"[2.7234891604166478e-05, 0.9999728202819824]",0.9999728202819824,True
小兔崽子啊,1,1,"[2.8030182875227183e-05, 0.9999719858169556]",0.9999719858169556,True
好捧臭脚,1,1,"[2.7825853976537473e-05, 0.9999722242355347]",0.9999722242355347,True
我.很.讨厌.你. .就.像.邻居.吃.了.花椒.，.麻.了.隔壁,1,1,"[3.117228698101826e-05, 0.9999687671661377]",0.9999687671661377,True
