text,label,predicted,probabilities,confidence,is_correct
需要温暖如春,0,0,"[0.9999457597732544, 5.420675006462261e-05]",0.9999457597732544,True
全面需要开拓创新全面展开,0,0,"[0.9999643564224243, 3.565084625734016e-05]",0.9999643564224243,True
继续欣欣向荣,0,0,"[0.9999642372131348, 3.5763725463766605e-05]",0.9999642372131348,True
尼玛的,1,1,"[3.735810241778381e-05, 0.9999626874923706]",0.9999626874923706,True
全面持续666中,0,0,"[0.9999573230743408, 4.263433220330626e-05]",0.9999573230743408,True
建议环保事业稳步前进持续推进持续推进,0,0,"[0.9999608993530273, 3.9067115721991286e-05]",0.9999608993530273,True
狗男人,1,1,"[4.007313327747397e-05, 0.9999599456787109]",0.9999599456787109,True
建议回头说,0,0,"[0.999901533126831, 9.845120803220198e-05]",0.999901533126831,True
正在可持续发展,0,0,"[0.999963641166687, 3.633812957559712e-05]",0.999963641166687,True
魂淡,1,1,"[6.646555993938819e-05, 0.9999334812164307]",0.9999334812164307,True
没毛病完成,0,0,"[0.99992835521698, 7.166270370362327e-05]",0.99992835521698,True
正在就这么说定了,0,0,"[0.9999504089355469, 4.953012467012741e-05]",0.9999504089355469,True
开始聚精会神,0,0,"[0.999957799911499, 4.2154326365562156e-05]",0.999957799911499,True
智能制造推动效率提升完成全面展开,0,0,"[0.9999648332595825, 3.511297836666927e-05]",0.9999648332595825,True
全面资产配置完成全面展开,0,0,"[0.9999610185623169, 3.896487032761797e-05]",0.9999610185623169,True
虚拟现实,0,0,"[0.9997242093086243, 0.0002757413894869387]",0.9997242093086243,True
继续5G技术,0,0,"[0.9999436140060425, 5.634732951875776e-05]",0.9999436140060425,True
老男人,1,1,"[9.288612636737525e-05, 0.9999071359634399]",0.9999071359634399,True
正在污染防治攻坚战,0,0,"[0.9999611377716064, 3.882799865095876e-05]",0.9999611377716064,True
建议兢兢业业全面展开,0,0,"[0.9999645948410034, 3.539305544109084e-05]",0.9999645948410034,True
稳步过得怎么样中,0,0,"[0.9999614953994751, 3.8516223867191e-05]",0.9999614953994751,True
持续就这么说定了,0,0,"[0.9999580383300781, 4.191309926682152e-05]",0.9999580383300781,True
建议医疗卫生服务改善,0,0,"[0.9999572038650513, 4.27998456871137e-05]",0.9999572038650513,True
建议生物多样性,0,0,"[0.9999469518661499, 5.3014122386230156e-05]",0.9999469518661499,True
稳步需要好久不见,0,0,"[0.9999626874923706, 3.733466655830853e-05]",0.9999626874923706,True
吊事,1,1,"[4.8027930461103097e-05, 0.999951958656311]",0.999951958656311,True
艹艹,1,1,"[4.257810360286385e-05, 0.9999574422836304]",0.9999574422836304,True
需要预防医学,0,0,"[0.999944806098938, 5.5230932048289105e-05]",0.999944806098938,True
深入开始秩序井然,0,0,"[0.9999644756317139, 3.548886888893321e-05]",0.9999644756317139,True
机器学习中持续推进全面展开,0,0,"[0.9999661445617676, 3.390222627785988e-05]",0.9999661445617676,True
持续深入温暖如春完成,0,0,"[0.9999666213989258, 3.336925510666333e-05]",0.9999666213989258,True
再贱,1,1,"[5.6485434470232576e-05, 0.9999434947967529]",0.9999434947967529,True
投资组合完成,0,0,"[0.999870777130127, 0.00012926534691359848]",0.999870777130127,True
各种无语,1,1,"[3.842546357191168e-05, 0.9999616146087646]",0.9999616146087646,True
深入开始yyds稳步发展全面展开,0,0,"[0.9999583959579468, 4.1590432374505326e-05]",0.9999583959579468,True
正在绚丽多彩,0,0,"[0.9999611377716064, 3.8906764530111104e-05]",0.9999611377716064,True
继续新技术赋能传统产业,0,0,"[0.999962568283081, 3.737477527465671e-05]",0.999962568283081,True
建议欣欣向荣,0,0,"[0.9999560117721558, 4.403031925903633e-05]",0.9999560117721558,True
健康快乐完成,0,0,"[0.9999599456787109, 4.0094921132549644e-05]",0.9999599456787109,True
笑什么笑,1,1,"[4.4542422983795404e-05, 0.999955415725708]",0.999955415725708,True
持续回头说中持续推进,0,0,"[0.9999675750732422, 3.2468215067638084e-05]",0.9999675750732422,True
持续正在安全可靠,0,0,"[0.9999610185623169, 3.892992026521824e-05]",0.9999610185623169,True
心里难受,1,1,"[5.362544834497385e-05, 0.9999463558197021]",0.9999463558197021,True
真的很傻,1,1,"[3.792344796238467e-05, 0.9999620914459229]",0.9999620914459229,True
开始美好生活,0,0,"[0.9999088048934937, 9.123654308496043e-05]",0.9999088048934937,True
稳步破防,0,0,"[0.999954342842102, 4.5648619561688974e-05]",0.999954342842102,True
全面社会保障体系完善完成,0,0,"[0.999954342842102, 4.5599233999382704e-05]",0.999954342842102,True
开始破防了,0,0,"[0.9999337196350098, 6.625489186262712e-05]",0.9999337196350098,True
全面杭州推进服务业创新稳步发展,0,0,"[0.9999638795852661, 3.606250538723543e-05]",0.9999638795852661,True
开始后会有期全面展开持续推进,0,0,"[0.9999665021896362, 3.3539810829097405e-05]",0.9999665021896362,True
叫装,1,1,"[6.953145930310711e-05, 0.9999305009841919]",0.9999305009841919,True
没救,1,1,"[6.656127516180277e-05, 0.9999334812164307]",0.9999334812164307,True
持续正在干净整洁,0,0,"[0.9999587535858154, 4.118744618608616e-05]",0.9999587535858154,True
深入正在守望相助持续推进,0,0,"[0.9999669790267944, 3.307275619590655e-05]",0.9999669790267944,True
持续开始和谐融洽稳步发展,0,0,"[0.9999656677246094, 3.435789039940573e-05]",0.9999656677246094,True
继续辛苦了全面展开持续推进,0,0,"[0.9999668598175049, 3.310528336442076e-05]",0.9999668598175049,True
深入上海科技发展良好全面展开,0,0,"[0.9999619722366333, 3.7989178963471204e-05]",0.9999619722366333,True
稳步稳步文化产业蓬勃发展完成,0,0,"[0.9999649524688721, 3.501664104987867e-05]",0.9999649524688721,True
建议远程医疗,0,0,"[0.9999493360519409, 5.066828816779889e-05]",0.9999493360519409,True
你是傻逼,1,1,"[3.8966132706264034e-05, 0.9999610185623169]",0.9999610185623169,True
持续需要微观经济,0,0,"[0.9999592304229736, 4.0716393414186314e-05]",0.9999592304229736,True
不鸟,1,1,"[4.667141183745116e-05, 0.9999532699584961]",0.9999532699584961,True
杭州推进农业创新,0,0,"[0.9999420642852783, 5.792128649773076e-05]",0.9999420642852783,True
真踏马,1,1,"[4.1457300540059805e-05, 0.9999585151672363]",0.9999585151672363,True
吃饭了吗中,0,0,"[0.9999561309814453, 4.385071588330902e-05]",0.9999561309814453,True
建议同舟共济全面展开,0,0,"[0.9999656677246094, 3.438227577134967e-05]",0.9999656677246094,True
麻烦你了中,0,0,"[0.9999505281448364, 4.943621752317995e-05]",0.9999505281448364,True
好久不见中全面展开,0,0,"[0.9999529123306274, 4.7118977818172425e-05]",0.9999529123306274,True
深入正在智慧城市建设加速,0,0,"[0.9999642372131348, 3.5799588658846915e-05]",0.9999642372131348,True
全面正在啥也不是稳步发展,0,0,"[0.9999659061431885, 3.409559212741442e-05]",0.9999659061431885,True
稳步正在充满希望稳步发展,0,0,"[0.9999682903289795, 3.173689765390009e-05]",0.9999682903289795,True
全面继续社会保障体系完善,0,0,"[0.9999567270278931, 4.332400203566067e-05]",0.9999567270278931,True
稳步全面和衷共济完成稳步发展,0,0,"[0.9999654293060303, 3.451255543041043e-05]",0.9999654293060303,True
躺着中枪,1,1,"[0.001609779428690672, 0.9983901977539062]",0.9983901977539062,True
建议放心吧,0,0,"[0.9999287128448486, 7.12951659807004e-05]",0.9999287128448486,True
需要期货交易,0,0,"[0.9999006986618042, 9.932732791639864e-05]",0.9999006986618042,True
虚拟现实完成持续推进,0,0,"[0.9999645948410034, 3.542388367350213e-05]",0.9999645948410034,True
顶一个,0,1,"[0.035391464829444885, 0.9646084904670715]",0.9646084904670715,False
稳步持续正在昂首阔步稳步发展,0,0,"[0.9999679327011108, 3.205698521924205e-05]",0.9999679327011108,True
笑我,1,1,"[4.1544011764926836e-05, 0.9999583959579468]",0.9999583959579468,True
男默女泪,1,1,"[3.7873931432841346e-05, 0.9999620914459229]",0.9999620914459229,True
持续深入继续没毛病,0,0,"[0.9999649524688721, 3.509041926008649e-05]",0.9999649524688721,True
气势恢宏,0,0,"[0.9999058246612549, 9.42139740800485e-05]",0.9999058246612549,True
开始看看就好,0,0,"[0.9999183416366577, 8.166092447936535e-05]",0.9999183416366577,True
持续建议欢迎关注持续推进持续推进,0,0,"[0.9999536275863647, 4.632205673260614e-05]",0.9999536275863647,True
精准医疗中,0,0,"[0.999961256980896, 3.876140544889495e-05]",0.999961256980896,True
全面躺平稳步发展,0,0,"[0.999964714050293, 3.5236822441220284e-05]",0.999964714050293,True
很幼稚,1,1,"[4.267627082299441e-05, 0.9999573230743408]",0.9999573230743408,True
持续全面休戚与共完成,0,0,"[0.9999635219573975, 3.6436435038922355e-05]",0.9999635219573975,True
白眼儿,1,1,"[3.9628121157875285e-05, 0.9999604225158691]",0.9999604225158691,True
建议供给侧改革稳步发展,0,0,"[0.9999618530273438, 3.81337886210531e-05]",0.9999618530273438,True
继续辛勤耕耘持续推进,0,0,"[0.9999667406082153, 3.327360900584608e-05]",0.9999667406082153,True
没智商,1,1,"[3.903409015038051e-05, 0.9999610185623169]",0.9999610185623169,True
全面成都推进科技创新稳步发展,0,0,"[0.9999629259109497, 3.7013272958574817e-05]",0.9999629259109497,True
我就这样,1,1,"[9.441182919545099e-05, 0.9999055862426758]",0.9999055862426758,True
可笑的事,1,1,"[4.4496700866147876e-05, 0.9999555349349976]",0.9999555349349976,True
持续开始专心致志,0,0,"[0.999964714050293, 3.5291508538648486e-05]",0.999964714050293,True
深入混合现实完成,0,0,"[0.9999569654464722, 4.299985448596999e-05]",0.9999569654464722,True
稳步需要好久不见稳步发展,0,0,"[0.9999668598175049, 3.3189058740390465e-05]",0.9999668598175049,True
持续点赞,0,0,"[0.9999229907989502, 7.697290129726753e-05]",0.9999229907989502,True
傻得,1,1,"[3.90835884900298e-05, 0.9999608993530273]",0.9999608993530273,True
装13,1,1,"[5.529163536266424e-05, 0.9999446868896484]",0.9999446868896484,True
全面需要早点休息全面展开,0,0,"[0.9999631643295288, 3.685509364004247e-05]",0.9999631643295288,True
深入深入建议身体还好吧,0,0,"[0.9999624490737915, 3.7598245398839936e-05]",0.9999624490737915,True
继续兢兢业业,0,0,"[0.9999605417251587, 3.9471146010328084e-05]",0.9999605417251587,True
没原则,1,1,"[7.310097134904936e-05, 0.9999269247055054]",0.9999269247055054,True
怂到,1,1,"[4.308700226829387e-05, 0.9999569654464722]",0.9999569654464722,True
混子,1,1,"[4.810787140741013e-05, 0.9999518394470215]",0.9999518394470215,True
努力工作完成,0,0,"[0.9999598264694214, 4.012260978925042e-05]",0.9999598264694214,True
深入杭州农业发展良好,0,0,"[0.9999572038650513, 4.277258994989097e-05]",0.9999572038650513,True
全面持续优质服务稳步发展,0,0,"[0.9999669790267944, 3.298349110991694e-05]",0.9999669790267944,True
好的呀中全面展开,0,0,"[0.9999617338180542, 3.8241872971411794e-05]",0.9999617338180542,True
正在努力工作全面展开,0,0,"[0.9999654293060303, 3.451462907833047e-05]",0.9999654293060303,True
广州医疗发展良好,0,0,"[0.9999575614929199, 4.2475698137423024e-05]",0.9999575614929199,True
蠢过,1,1,"[4.425544466357678e-05, 0.9999557733535767]",0.9999557733535767,True
建议get持续推进,0,0,"[0.9999626874923706, 3.732975528691895e-05]",0.9999626874923706,True
持续正在啥也不是稳步发展,0,0,"[0.9999674558639526, 3.253882459830493e-05]",0.9999674558639526,True
全面秀丽优美中,0,0,"[0.9999656677246094, 3.427633419050835e-05]",0.9999656677246094,True
城市更新改造推进,0,0,"[0.9999557733535767, 4.42185701103881e-05]",0.9999557733535767,True
开始货币政策,0,0,"[0.9999392032623291, 6.0746853705495596e-05]",0.9999392032623291,True
开始太上头稳步发展,0,0,"[0.9999672174453735, 3.2740710594225675e-05]",0.9999672174453735,True
后会有期中持续推进稳步发展,0,0,"[0.9999673366546631, 3.263571852585301e-05]",0.9999673366546631,True
开始好的呀,0,0,"[0.9999496936798096, 5.0355483836028725e-05]",0.9999496936798096,True
开始机器学习全面展开,0,0,"[0.9999607801437378, 3.9264778024517e-05]",0.9999607801437378,True
稳步人工智能引领产业变革完成,0,0,"[0.9999624490737915, 3.760423351195641e-05]",0.9999624490737915,True
正在太上头,0,0,"[0.9999639987945557, 3.598939656512812e-05]",0.9999639987945557,True
持续开始智能制造推动效率提升,0,0,"[0.9999672174453735, 3.279727388871834e-05]",0.9999672174453735,True
全面建议辛勤耕耘,0,0,"[0.999961256980896, 3.879413634422235e-05]",0.999961256980896,True
小婊子,1,1,"[4.1226863686461e-05, 0.9999587535858154]",0.9999587535858154,True
成狗,1,1,"[3.931858009309508e-05, 0.9999606609344482]",0.9999606609344482,True
深入上海推进科技创新持续推进,0,0,"[0.9999631643295288, 3.688544165925123e-05]",0.9999631643295288,True
需要充满希望,0,0,"[0.9999603033065796, 3.9731421566102654e-05]",0.9999603033065796,True
立牌坊,1,0,"[0.6319950222969055, 0.3680049479007721]",0.6319950222969055,False
需要感谢分享,0,0,"[0.9999368190765381, 6.31865841569379e-05]",0.9999368190765381,True
尼玛啊,1,1,"[3.88427397410851e-05, 0.9999611377716064]",0.9999611377716064,True
稳步继续收藏先,0,0,"[0.9999544620513916, 4.555173291009851e-05]",0.9999544620513916,True
正在啥也不是,0,0,"[0.9999480247497559, 5.197040081839077e-05]",0.9999480247497559,True
广州推进制造业创新全面展开,0,0,"[0.9999579191207886, 4.2114112147828564e-05]",0.9999579191207886,True
和谐融洽完成持续推进,0,0,"[0.9999655485153198, 3.448268762440421e-05]",0.9999655485153198,True
开始数字经济驱动转型升级稳步发展,0,0,"[0.9999644756317139, 3.556361116352491e-05]",0.9999644756317139,True
渣渣男,1,1,"[3.959302921430208e-05, 0.9999604225158691]",0.9999604225158691,True
麻批,1,1,"[6.582050991710275e-05, 0.999934196472168]",0.999934196472168,True
屁啦,1,1,"[4.215014632791281e-05, 0.999957799911499]",0.999957799911499,True
持续全心全意完成,0,0,"[0.9999606609344482, 3.939687667298131e-05]",0.9999606609344482,True
一样傻,1,1,"[3.921878305845894e-05, 0.9999607801437378]",0.9999607801437378,True
稳步稳步涨知识稳步发展,0,0,"[0.9999648332595825, 3.515771095408127e-05]",0.9999648332595825,True
拽个,1,1,"[5.279124161461368e-05, 0.999947190284729]",0.999947190284729,True
深入开始yyds稳步发展,0,0,"[0.9999562501907349, 4.3712600017897785e-05]",0.9999562501907349,True
正在前途光明,0,0,"[0.9999632835388184, 3.6669389373855665e-05]",0.9999632835388184,True
持续稳步建议不错哦,0,0,"[0.9999536275863647, 4.642638305085711e-05]",0.9999536275863647,True
上海医疗发展良好稳步发展,0,0,"[0.9999610185623169, 3.901946183759719e-05]",0.9999610185623169,True
建议注意身体,0,0,"[0.999927282333374, 7.275513053173199e-05]",0.999927282333374,True
努力工作全面展开,0,0,"[0.9999653100967407, 3.4634547773748636e-05]",0.9999653100967407,True
豆小瓣,1,1,"[0.00015352916670963168, 0.9998464584350586]",0.9998464584350586,True
成都推进医疗创新,0,0,"[0.9999463558197021, 5.366729965317063e-05]",0.9999463558197021,True
农业现代化水平提高中,0,0,"[0.9999632835388184, 3.666690827230923e-05]",0.9999632835388184,True
成都医疗发展良好,0,0,"[0.9999575614929199, 4.24352110712789e-05]",0.9999575614929199,True
持续有事随时说,0,0,"[0.999954104423523, 4.593832272803411e-05]",0.999954104423523,True
正在休戚与共稳步发展,0,0,"[0.9999666213989258, 3.336486406624317e-05]",0.9999666213989258,True
正在早点休息,0,0,"[0.9999555349349976, 4.441254714038223e-05]",0.9999555349349976,True
继续狠狠地稳步发展,0,0,"[0.9999669790267944, 3.304532583570108e-05]",0.9999669790267944,True
稳步一定一定稳步发展稳步发展,0,0,"[0.9999659061431885, 3.408103293622844e-05]",0.9999659061431885,True
当根葱,1,1,"[0.00018925579206552356, 0.9998107552528381]",0.9998107552528381,True
正在守望相助持续推进持续推进,0,0,"[0.9999655485153198, 3.4460925235180184e-05]",0.9999655485153198,True
深入板凳,0,0,"[0.9999383687973022, 6.160111661301926e-05]",0.9999383687973022,True
没素质,1,1,"[4.489762432058342e-05, 0.9999550580978394]",0.9999550580978394,True
口可口可,1,1,"[0.004115513060241938, 0.9958844780921936]",0.9958844780921936,True
稳步稳步开始和谐融洽,0,0,"[0.9999639987945557, 3.5967572330264375e-05]",0.9999639987945557,True
奇葩男,1,1,"[4.071643343195319e-05, 0.9999592304229736]",0.9999592304229736,True
科技创新助力经济发展,0,0,"[0.9999573230743408, 4.272827573004179e-05]",0.9999573230743408,True
挫男,1,1,"[4.065342363901436e-05, 0.9999593496322632]",0.9999593496322632,True
稳步秩序井然中,0,0,"[0.999962329864502, 3.7610541767207906e-05]",0.999962329864502,True
说真,1,1,"[0.00015332025941461325, 0.9998466968536377]",0.9998466968536377,True
学到了完成,0,0,"[0.9999133348464966, 8.661816536914557e-05]",0.9999133348464966,True
气笑,1,1,"[4.121554229641333e-05, 0.9999587535858154]",0.9999587535858154,True
跪添,1,1,"[0.00013959627540316433, 0.999860405921936]",0.999860405921936,True
建议干净整洁稳步发展全面展开,0,0,"[0.9999680519104004, 3.1998100894270465e-05]",0.9999680519104004,True
二皮脸,1,1,"[3.648758138297126e-05, 0.9999635219573975]",0.9999635219573975,True
需要默默付出稳步发展,0,0,"[0.9999655485153198, 3.445317270234227e-05]",0.9999655485153198,True
坑啊,1,1,"[4.535615516942926e-05, 0.9999547004699707]",0.9999547004699707,True
抱歉啊稳步发展全面展开全面展开,0,0,"[0.9999673366546631, 3.269493754487485e-05]",0.9999673366546631,True
建议社会保障体系完善全面展开,0,0,"[0.9999568462371826, 4.310820804676041e-05]",0.9999568462371826,True
不厚道,1,1,"[4.627874295692891e-05, 0.9999537467956543]",0.9999537467956543,True
需要健康快乐,0,0,"[0.9999438524246216, 5.619107832899317e-05]",0.9999438524246216,True
正在先这样吧,0,0,"[0.9999501705169678, 4.9790400225901976e-05]",0.9999501705169678,True
狗屁,1,1,"[4.0100232581608e-05, 0.9999599456787109]",0.9999599456787109,True
逼会,1,1,"[8.607983181718737e-05, 0.9999139308929443]",0.9999139308929443,True
继续互帮互助,0,0,"[0.9999514818191528, 4.852356141782366e-05]",0.9999514818191528,True
求关注,0,0,"[0.9992095232009888, 0.0007904950762167573]",0.9992095232009888,True
计算机视觉中,0,0,"[0.9999191761016846, 8.08387267170474e-05]",0.9999191761016846,True
我勒个去,1,1,"[3.9364203985314816e-05, 0.9999606609344482]",0.9999606609344482,True
爽完,1,1,"[0.26158657670021057, 0.738413393497467]",0.738413393497467,True
建议穿得暖和点,0,0,"[0.9999257326126099, 7.430645928252488e-05]",0.9999257326126099,True
哎哟我去,1,1,"[3.838623524643481e-05, 0.9999616146087646]",0.9999616146087646,True
全面正在欣欣向荣,0,0,"[0.9999657869338989, 3.418252163100988e-05]",0.9999657869338989,True
开始没问题,0,0,"[0.999927282333374, 7.266644388437271e-05]",0.999927282333374,True
需要mark持续推进,0,0,"[0.9999611377716064, 3.891659798682667e-05]",0.9999611377716064,True
怎么怎么,1,1,"[4.505323158809915e-05, 0.9999549388885498]",0.9999549388885498,True
建议碳中和,0,0,"[0.9999488592147827, 5.109528137836605e-05]",0.9999488592147827,True
我疯,1,1,"[4.331854506745003e-05, 0.9999567270278931]",0.9999567270278931,True
深入建议数据分析,0,0,"[0.9999417066574097, 5.82680877414532e-05]",0.9999417066574097,True
守望相助中,0,0,"[0.9999485015869141, 5.149895514477976e-05]",0.9999485015869141,True
持续支持一下完成稳步发展,0,0,"[0.9999681711196899, 3.187913171132095e-05]",0.9999681711196899,True
二傻,1,1,"[3.804385050898418e-05, 0.9999619722366333]",0.9999619722366333,True
开始秩序井然稳步发展,0,0,"[0.9999665021896362, 3.347979509271681e-05]",0.9999665021896362,True
中二少年,1,1,"[4.557606371236034e-05, 0.9999544620513916]",0.9999544620513916,True
狗屎,1,1,"[3.797758836299181e-05, 0.9999619722366333]",0.9999619722366333,True
那姑娘,1,1,"[4.500333307078108e-05, 0.9999549388885498]",0.9999549388885498,True
正在数字经济驱动转型升级持续推进,0,0,"[0.9999631643295288, 3.6775993066839874e-05]",0.9999631643295288,True
正在农业现代化水平提高,0,0,"[0.999963641166687, 3.633289452409372e-05]",0.999963641166687,True
深入和衷共济,0,0,"[0.9999548196792603, 4.5156764826970175e-05]",0.9999548196792603,True
傻咯,1,1,"[4.002008063253015e-05, 0.9999599456787109]",0.9999599456787109,True
持续当然可以稳步发展全面展开持续推进,0,0,"[0.9999680519104004, 3.194937380612828e-05]",0.9999680519104004,True
继续优质服务,0,0,"[0.9999568462371826, 4.310878284741193e-05]",0.9999568462371826,True
正在就业形势持续向好,0,0,"[0.9999655485153198, 3.445008405833505e-05]",0.9999655485153198,True
持续正在流行病学,0,0,"[0.9999586343765259, 4.1414943552808836e-05]",0.9999586343765259,True
稳步继续狠狠地稳步发展全面展开,0,0,"[0.9999668598175049, 3.3084772439906374e-05]",0.9999668598175049,True
深入继续聚精会神,0,0,"[0.9999651908874512, 3.478910730336793e-05]",0.9999651908874512,True
持续一定一定完成,0,0,"[0.9999644756317139, 3.5552624467527494e-05]",0.9999644756317139,True
死贱,1,1,"[3.89380547858309e-05, 0.9999610185623169]",0.9999610185623169,True
我能说,1,1,"[0.00022937719768378884, 0.9997705817222595]",0.9997705817222595,True
稳步求转发,0,0,"[0.9999630451202393, 3.700642992043868e-05]",0.9999630451202393,True
他娘,1,1,"[3.854749593301676e-05, 0.9999614953994751]",0.9999614953994751,True
不客气中,0,0,"[0.999937891960144, 6.205516547197476e-05]",0.999937891960144,True
团结协作稳步发展,0,0,"[0.9999631643295288, 3.688523065648042e-05]",0.9999631643295288,True
持续默默付出完成全面展开,0,0,"[0.9999665021896362, 3.3517044357722625e-05]",0.9999665021896362,True
深入辛苦了完成稳步发展,0,0,"[0.9999672174453735, 3.2836331229191273e-05]",0.9999672174453735,True
需要抱歉啊,0,0,"[0.9998981952667236, 0.00010175327042816207]",0.9998981952667236,True
建议孜孜不倦,0,0,"[0.9999438524246216, 5.6176664656959474e-05]",0.9999438524246216,True
稳步继续狠狠地全面展开,0,0,"[0.9999654293060303, 3.462629683781415e-05]",0.9999654293060303,True
无聊透顶,1,1,"[4.781469760928303e-05, 0.9999521970748901]",0.9999521970748901,True
吹牛b,1,1,"[5.933787178946659e-05, 0.9999406337738037]",0.9999406337738037,True
开始孜孜不倦全面展开稳步发展,0,0,"[0.9999676942825317, 3.2353669666917995e-05]",0.9999676942825317,True
贸易往来日益频繁持续推进,0,0,"[0.9999583959579468, 4.157821604167111e-05]",0.9999583959579468,True
开始和谐融洽,0,0,"[0.9999574422836304, 4.2545507312752306e-05]",0.9999574422836304,True
稳步狠狠地,0,0,"[0.9999657869338989, 3.4222965041408315e-05]",0.9999657869338989,True
深入需要谢谢你,0,0,"[0.9999520778656006, 4.7977395297493786e-05]",0.9999520778656006,True
啊啊啊啊,1,1,"[4.3105988879688084e-05, 0.9999568462371826]",0.9999568462371826,True
持续全面正在你好啊,0,0,"[0.9999657869338989, 3.4209031582577154e-05]",0.9999657869338989,True
正在秀丽优美,0,0,"[0.9999581575393677, 4.179128518444486e-05]",0.9999581575393677,True
深入深入全面和衷共济完成,0,0,"[0.9999600648880005, 3.9911425119498745e-05]",0.9999600648880005,True
混合现实完成,0,0,"[0.9999469518661499, 5.3080646466696635e-05]",0.9999469518661499,True
晚安,0,0,"[0.9986080527305603, 0.0013919430784881115]",0.9986080527305603,True
假正经,1,1,"[5.799916107207537e-05, 0.9999419450759888]",0.9999419450759888,True
继续社会保障体系完善稳步发展,0,0,"[0.9999597072601318, 4.023610017611645e-05]",0.9999597072601318,True
捅我,1,1,"[4.36677728430368e-05, 0.9999563694000244]",0.9999563694000244,True
胡逼,1,1,"[4.015970625914633e-05, 0.9999598264694214]",0.9999598264694214,True
妈啊,1,1,"[4.4080941734137014e-05, 0.9999558925628662]",0.9999558925628662,True
需要别来无恙,0,0,"[0.9999300241470337, 6.999033939791843e-05]",0.9999300241470337,True
稳步稳步建议优质服务,0,0,"[0.9999628067016602, 3.721998291439377e-05]",0.9999628067016602,True
开始生机勃勃持续推进稳步发展,0,0,"[0.9999687671661377, 3.118733366136439e-05]",0.9999687671661377,True
全面开始学习了,0,0,"[0.9999476671218872, 5.2321523980936036e-05]",0.9999476671218872,True
建议最近好吗稳步发展,0,0,"[0.9999614953994751, 3.8535770727321506e-05]",0.9999614953994751,True
计算机视觉,0,0,"[0.9996891021728516, 0.0003108970122411847]",0.9996891021728516,True
全面太上头全面展开,0,0,"[0.9999610185623169, 3.903874312527478e-05]",0.9999610185623169,True
稳步深入开始666,0,0,"[0.9999593496322632, 4.060866922372952e-05]",0.9999593496322632,True
深入深入需要国际合作不断深化持续推进,0,0,"[0.9999650716781616, 3.489919254207052e-05]",0.9999650716781616,True
太搞笑,1,1,"[4.0582272049505264e-05, 0.9999594688415527]",0.9999594688415527,True
全面正在下一个,0,0,"[0.9999610185623169, 3.897118949680589e-05]",0.9999610185623169,True
抱歉啊全面展开稳步发展,0,0,"[0.999967098236084, 3.289650703663938e-05]",0.999967098236084,True
臭流氓,1,1,"[4.2058760300278664e-05, 0.9999579191207886]",0.9999579191207886,True
深入舒适宜人完成稳步发展,0,0,"[0.9999682903289795, 3.1724641303298995e-05]",0.9999682903289795,True
持续感谢分享中,0,0,"[0.9999492168426514, 5.080318442196585e-05]",0.9999492168426514,True
需要发展机遇共同分享,0,0,"[0.9999620914459229, 3.789185211644508e-05]",0.9999620914459229,True
深入感谢分享完成,0,0,"[0.99994957447052, 5.040227188146673e-05]",0.99994957447052,True
开始麻烦你了稳步发展,0,0,"[0.9999643564224243, 3.565700171748176e-05]",0.9999643564224243,True
全面麻烦你了中,0,0,"[0.9999580383300781, 4.194084613118321e-05]",0.9999580383300781,True
特么敢,1,1,"[3.886956619680859e-05, 0.9999611377716064]",0.9999611377716064,True
需要国际合作不断深化持续推进持续推进,0,0,"[0.9999665021896362, 3.350624319864437e-05]",0.9999665021896362,True
深入支持一下,0,0,"[0.9999589920043945, 4.103740502614528e-05]",0.9999589920043945,True
持续继续好家伙,0,0,"[0.9999632835388184, 3.66892600141e-05]",0.9999632835388184,True
持续深入建议学到了全面展开,0,0,"[0.9999661445617676, 3.384059527888894e-05]",0.9999661445617676,True
文化交流更加密切,0,0,"[0.9999512434005737, 4.878738764091395e-05]",0.9999512434005737,True
唧唧歪歪,1,1,"[7.075846224324778e-05, 0.9999291896820068]",0.9999291896820068,True
免疫学,0,0,"[0.9977396726608276, 0.0022603333927690983]",0.9977396726608276,True
正在交通网络持续优化,0,0,"[0.9999650716781616, 3.48946668964345e-05]",0.9999650716781616,True
深入持续继续宏观经济,0,0,"[0.9999624490737915, 3.760455729207024e-05]",0.9999624490737915,True
全面正在你好啊全面展开,0,0,"[0.9999643564224243, 3.560840559657663e-05]",0.9999643564224243,True
二大爷,1,1,"[3.981642294093035e-05, 0.99996018409729]",0.99996018409729,True
稳步稳步欣欣向荣中,0,0,"[0.999963641166687, 3.636100882431492e-05]",0.999963641166687,True
开始包在我身上,0,0,"[0.9999011754989624, 9.875565592665225e-05]",0.9999011754989624,True
稳妥,0,0,"[0.999509334564209, 0.0004906986141577363]",0.999509334564209,True
姐妹儿,1,1,"[0.00026288494700565934, 0.9997370839118958]",0.9997370839118958,True
需要全心全意稳步发展,0,0,"[0.9999663829803467, 3.3580039598746225e-05]",0.9999663829803467,True
需要社会保障体系完善,0,0,"[0.9999583959579468, 4.160661774221808e-05]",0.9999583959579468,True
稳步深入继续实事求是持续推进,0,0,"[0.9999662637710571, 3.3743755921022967e-05]",0.9999662637710571,True
持续持续贸易往来日益频繁中,0,0,"[0.9999591112136841, 4.082763189217076e-05]",0.9999591112136841,True
文明礼貌完成,0,0,"[0.9999183416366577, 8.168156637111679e-05]",0.9999183416366577,True
