text,label,predicted,probabilities,confidence,is_correct
特别牛的,1,1,"[0.025553017854690552, 0.9744470119476318]",0.9744470119476318,True
你是我见过的容量最大的铅笔盒了，装那么多笔你你不累吗？,1,0,"[0.8700027465820312, 0.12999723851680756]",0.8700027465820312,False
没*人理,1,1,"[0.019789718091487885, 0.9802102446556091]",0.9802102446556091,True
他会在假期里去徒步旅行，挑战自己的体力和耐力，欣赏自然风光 ,0,0,"[0.9939999580383301, 0.006000031251460314]",0.9939999580383301,True
坑爹货,1,1,"[0.014326428063213825, 0.9856735467910767]",0.9856735467910767,True
你脖子上顶的是肿瘤吧呢,1,1,"[0.3661801517009735, 0.6338198184967041]",0.6338198184967041,True
好我真的很想帮你治疗，但我是一名家庭医生，而你是一个孤儿。,1,0,"[0.9863864183425903, 0.013613611459732056]",0.9863864183425903,False
牛x吧,1,1,"[0.0161161907017231, 0.983883798122406]",0.983883798122406,True
Remote medical consultation realizes cross-regional medical services. Remote medical consultation: remote medical consultation; cross-regional medical services: cross-regional medical services ,0,0,"[0.9895249605178833, 0.010474990122020245]",0.9895249605178833,True
医疗护理服务流程创新优化提高效率 ,0,0,"[0.9869519472122192, 0.01304807048290968]",0.9869519472122192,True
你.的.智商.跟.冬天.黑龙江.的.温度.一样.。,1,1,"[0.03323422372341156, 0.9667657613754272]",0.9667657613754272,True
我很好，也棒,0,0,"[0.9950659275054932, 0.004933987278491259]",0.9950659275054932,True
她每周都会去做美容护理，让自己更加美丽自信 ,0,0,"[0.993333637714386, 0.0066663664765655994]",0.993333637714386,True
不作_不_死,1,1,"[0.017699526622891426, 0.9823004603385925]",0.9823004603385925,True
瞧不起了,1,1,"[0.019650621339678764, 0.9803493022918701]",0.9803493022918701,True
保持希望.勇敢向前 ,0,0,"[0.989595353603363, 0.010404582135379314]",0.989595353603363,True
你*这种*人*永远*买不到*自己*合适*的*鞋* *因为*你码*没*了,1,1,"[0.03522179275751114, 0.9647782444953918]",0.9647782444953918,True
狗……了,1,1,"[0.013529933989048004, 0.9864700436592102]",0.9864700436592102,True
医疗服务更加优质 ,0,0,"[0.9884740710258484, 0.011525889858603477]",0.9884740710258484,True
你~这种~人~永远~买不到~自己~合适~的~鞋~ ~因为~你码~没~了,1,1,"[0.06836188584566116, 0.9316380620002747]",0.9316380620002747,True
真想把你的头扭下来放在洗衣机里搅一搅，刚好能洗一缸衣服，虽然有点臭，，但节约水资源刻不容缓。,1,0,"[0.5699868202209473, 0.43001314997673035]",0.5699868202209473,False
仔细看看我这巴掌真适合你那大脸,1,1,"[0.4954172670841217, 0.5045827627182007]",0.5045827627182007,True
gay呢,1,1,"[0.01807968132197857, 0.9819203019142151]",0.9819203019142151,True
欢乐的庆祝活动热闹非凡 ,0,0,"[0.9884436726570129, 0.011556285433471203]",0.9884436726570129,True
真牛逼吧,1,1,"[0.016133129596710205, 0.983866810798645]",0.983866810798645,True
机器学习算法可以用于疾病的预测和分类 ,0,0,"[0.993127703666687, 0.006872361525893211]",0.993127703666687,True
砍死他的,1,1,"[0.01292097195982933, 0.9870790243148804]",0.9870790243148804,True
财务运营健康有序确保发展 ,0,0,"[0.9878240823745728, 0.012175967916846275]",0.9878240823745728,True
二 大爷,1,1,"[0.018087277188897133, 0.9819127321243286]",0.9819127321243286,True
苍蝇~走~在~你~脸上~都~崴~脚,1,1,"[0.0281235184520483, 0.9718765020370483]",0.9718765020370483,True
"我的天呐,你一定是吃了放在肮脏的桌子上的发霉的绿色面包,才会眨着美丽的大眼睛说出长沙臭豆腐一样臭的话!呢",1,1,"[0.030043814331293106, 0.9699562191963196]",0.9699562191963196,True
恶心的妈妈给恶心开门、恶心到家了……,1,1,"[0.012683983892202377, 0.9873160123825073]",0.9873160123825073,True
医疗护理继续教育创新提升护理人员水平 ,0,0,"[0.9705702662467957, 0.02942965179681778]",0.9705702662467957,True
自找。虐,1,1,"[0.013085907325148582, 0.9869140982627869]",0.9869140982627869,True
大尾尾巴狼,1,1,"[0.014194848015904427, 0.985805094242096]",0.985805094242096,True
好仔细看看我这巴掌真适合你那大脸,1,0,"[0.6626161932945251, 0.33738380670547485]",0.6626161932945251,False
发骚啊,1,1,"[0.014302960596978664, 0.9856970310211182]",0.9856970310211182,True
欢乐的歌唱传递幸福 ,0,0,"[0.9885086417198181, 0.011491312645375729]",0.9885086417198181,True
认真总结工作经验，不断提升自己 ,0,0,"[0.9871597290039062, 0.012840226292610168]",0.9871597290039062,True
市场拓展努力进取开拓市场 ,0,0,"[0.9877952337265015, 0.012204826809465885]",0.9877952337265015,True
贱~b,1,1,"[0.013301294296979904, 0.9866986274719238]",0.9866986274719238,True
分析很专业.学习了 ,0,0,"[0.9922730326652527, 0.0077269235625863075]",0.9922730326652527,True
读来让人心暖.感动 ,0,0,"[0.988857626914978, 0.011142305098474026]",0.988857626914978,True
别闹,1,1,"[0.0267938282340765, 0.9732061624526978]",0.9732061624526978,True
你。这种。人。永远。买不到。自己。合适。的。鞋。 。因为。你码。没。了,1,1,"[0.03621466085314751, 0.9637852907180786]",0.9637852907180786,True
不自知的东西，照了镜子也没有用。——钱钟书,1,0,"[0.6818863749504089, 0.3181135654449463]",0.6818863749504089,False
他勇敢面对工作挑战，展现个人能力 ,0,0,"[0.9931841492652893, 0.006815893575549126]",0.9931841492652893,True
幽门螺杆菌感染引起的胃病需采用四联疗法进行根治 ,0,0,"[0.9918646216392517, 0.008135402575135231]",0.9918646216392517,True
仔细看看我这巴掌真适合你那大脸了,1,1,"[0.49949008226394653, 0.5005099177360535]",0.5005099177360535,True
真你脖子上顶的是肿瘤吧,1,1,"[0.03571070358157158, 0.9642893075942993]",0.9642893075942993,True
如果*长*的*丑*也*算*残疾*的话*，*那*你*就*不用*工作*了*。,1,1,"[0.04379219934344292, 0.9562077522277832]",0.9562077522277832,True
使用合适的统计软件对数据进行分析，如 SPSS ,0,0,"[0.9887131452560425, 0.011286871507763863]",0.9887131452560425,True
蠢比,1,1,"[0.012083679437637329, 0.9879163503646851]",0.9879163503646851,True
你再骂？信不信👴把你脑袋拧下来当夜壶？？！,1,1,"[0.012299076654016972, 0.987700879573822]",0.987700879573822,True
医疗器械的研发和应用需要符合安全标准和临床需求 ,0,0,"[0.9885144829750061, 0.011485464870929718]",0.9885144829750061,True
苍蝇-走-在-你-脸上-都-崴-脚,1,1,"[0.02202020399272442, 0.9779797792434692]",0.9779797792434692,True
太别人站着赚钱， 你躺着。,1,1,"[0.03697357699275017, 0.9630264043807983]",0.9630264043807983,True
Medical team collaboration improves medical service quality. Medical team collaboration: medical team collaboration; medical service quality: medical service quality ,0,0,"[0.9706736207008362, 0.02932632900774479]",0.9706736207008362,True
特别没人理,1,1,"[0.016211029142141342, 0.9837889671325684]",0.9837889671325684,True
特别不作不死,1,1,"[0.015252746641635895, 0.9847472906112671]",0.9847472906112671,True
产品优势鲜明卓越提升竞争力 ,0,0,"[0.9905346035957336, 0.00946536660194397]",0.9905346035957336,True
二.大爷,1,1,"[0.019336069002747536, 0.9806638956069946]",0.9806638956069946,True
挺糙,1,1,"[0.021359087899327278, 0.9786408543586731]",0.9786408543586731,True
太你脖子上顶的是肿瘤吧,1,1,"[0.04541708528995514, 0.9545828700065613]",0.9545828700065613,True
真牛笔,1,1,"[0.29058656096458435, 0.7094134092330933]",0.7094134092330933,True
太记得下点调料，这样你家人吃起来才会有味道,1,0,"[0.9919955730438232, 0.008004479110240936]",0.9919955730438232,False
就是-嫉妒-我-户口本-可以-翻页-（-说-他-是-孤儿-）,1,1,"[0.024165624752640724, 0.9758343696594238]",0.9758343696594238,True
那个 女生,1,1,"[0.26405009627342224, 0.7359498143196106]",0.7359498143196106,True
被分手的,1,1,"[0.288799911737442, 0.7112001180648804]",0.7112001180648804,True
是是这世间的黑暗，造就了你不懂礼数的浅薄。,1,1,"[0.06944369524717331, 0.9305563569068909]",0.9305563569068909,True
真恶心的妈妈给恶心开门、恶心到家了……,1,1,"[0.012675924226641655, 0.9873239994049072]",0.9873239994049072,True
字字珠玑.情真意切 ,0,0,"[0.987269401550293, 0.012730580754578114]",0.987269401550293,True
每天想见到你的笑容 ,0,0,"[0.9916943907737732, 0.008305651135742664]",0.9916943907737732,True
宫颈炎可根据病原体类型选择合适的抗生素或物理治疗 ,0,0,"[0.9834668040275574, 0.016533248126506805]",0.9834668040275574,True
顾小北,1,1,"[0.10783261060714722, 0.892167329788208]",0.892167329788208,True
自找虐了,1,1,"[0.013845575042068958, 0.9861543774604797]",0.9861543774604797,True
自找虐吧,1,1,"[0.012906231917440891, 0.9870937466621399]",0.9870937466621399,True
怂货吧,1,1,"[0.016830919310450554, 0.9831690788269043]",0.9831690788269043,True
发骚了,1,1,"[0.015693040564656258, 0.9843069314956665]",0.9843069314956665,True
我草,1,1,"[0.020044919103384018, 0.9799551367759705]",0.9799551367759705,True
傻逼年年有，今年大丰收啊,1,1,"[0.013622546568512917, 0.986377477645874]",0.986377477645874,True
赏百花,0,0,"[0.912147581577301, 0.08785245567560196]",0.912147581577301,True
她努力提高领导能力，带领团队前进 ,0,0,"[0.9880274534225464, 0.01197256613522768]",0.9880274534225464,True
想|去|给|你|烧香| |才|发现|你|还|没|死,1,1,"[0.07133035361766815, 0.9286696314811707]",0.9286696314811707,True
请问您觉得这个思路如何? ,0,0,"[0.9780498147010803, 0.02195023000240326]",0.9780498147010803,True
仔细看看我这巴掌真适合你那大脸的,1,1,"[0.383780837059021, 0.6162191033363342]",0.6162191033363342,True
我永远支持你 ,0,0,"[0.9955599308013916, 0.004440039861947298]",0.9955599308013916,True
牛_x,1,1,"[0.01589639112353325, 0.9841035604476929]",0.9841035604476929,True
医院开展医疗联合体成员单位医疗技术协作活动，提高医疗技术水平 ,0,0,"[0.9888430833816528, 0.011156905442476273]",0.9888430833816528,True
积极参与团队建设活动，提升团队凝聚力 ,0,0,"[0.9808407425880432, 0.01915930211544037]",0.9808407425880432,True
市场分析深入透彻把握趋势 ,0,0,"[0.9895613789558411, 0.01043861173093319]",0.9895613789558411,True
祝您寿比昙花,1,1,"[0.18969181180000305, 0.8103082180023193]",0.8103082180023193,True
想。去。给。你。烧香。 。才。发现。你。还。没。死,1,1,"[0.06359568238258362, 0.9364043474197388]",0.9364043474197388,True
疯了吧的,1,1,"[0.01558614894747734, 0.9844138622283936]",0.9844138622283936,True
《市场拓展方案实施情况报告》：报告市场拓展方案实施情况，及时调整策略 ,0,0,"[0.989009439945221, 0.010990570299327374]",0.989009439945221,True
恶心的妈给恶心开门、恶心到家了……,1,1,"[0.01355647947639227, 0.9864435195922852]",0.9864435195922852,True
非常没人理,1,1,"[0.016507888212800026, 0.9834920763969421]",0.9834920763969421,True
贱_b,1,1,"[0.01252000592648983, 0.9874799847602844]",0.9874799847602844,True
风险控制严格有力确保安全 ,0,0,"[0.9870567917823792, 0.012943225912749767]",0.9870567917823792,True
特别怎么不说话了 屎吃太多堵住了？,1,1,"[0.02355528622865677, 0.976444661617279]",0.976444661617279,True
苍蝇走在你脸上都崴脚呢,1,1,"[0.02889718860387802, 0.971102774143219]",0.971102774143219,True
仔细|看看|我|这|巴掌|真|适合|你|那大|脸,1,1,"[0.027704384177923203, 0.9722956418991089]",0.9722956418991089,True
爱得瑟吧,1,1,"[0.015181467868387699, 0.9848184585571289]",0.9848184585571289,True
医疗护理服务理念创新提升服务水平 ,0,0,"[0.9809786081314087, 0.01902144029736519]",0.9809786081314087,True
"我们。要。向前。看。,。不错。过些。歪。瓜劣。枣。怎么。知道。什么。是。好。的。。",1,1,"[0.414426326751709, 0.5855736136436462]",0.5855736136436462,True
客户需求迅速回应提升信任 ,0,0,"[0.9899030923843384, 0.010096903890371323]",0.9899030923843384,True
"我的天呐,你一定是吃了放在肮脏的桌子上的发霉的绿色面包,才会眨着美丽的大眼睛睛说出长沙臭豆腐一样臭的话!",1,1,"[0.030336184427142143, 0.9696637988090515]",0.9696637988090515,True
你的zhi商跟冬天黑龙江的温度一样。,1,1,"[0.21359655261039734, 0.7864034175872803]",0.7864034175872803,True
发骚的,1,1,"[0.01531912386417389, 0.9846808910369873]",0.9846808910369873,True
姑娘|啊,1,1,"[0.017450543120503426, 0.9825494289398193]",0.9825494289398193,True
音乐演出活力满满听众热情高涨 ,0,0,"[0.9896196722984314, 0.010380287654697895]",0.9896196722984314,True
傻逼年年有，今年大丰收的,1,1,"[0.014252266846597195, 0.985747754573822]",0.985747754573822,True
特别牛呢,1,1,"[0.02777559868991375, 0.9722244143486023]",0.9722244143486023,True
老狗,1,1,"[0.014616348780691624, 0.9853835701942444]",0.9853835701942444,True
你这种人永远买不到到自己合适的鞋 因为你码没了,1,1,"[0.058079350739717484, 0.9419206976890564]",0.9419206976890564,True
别人*站*着*赚钱*，* *你*躺*着*。,1,1,"[0.044299833476543427, 0.9557002186775208]",0.9557002186775208,True
文化节庆活动欢乐祥和弘扬传统文化 ,0,0,"[0.9848724603652954, 0.015127473510801792]",0.9848724603652954,True
自找+虐,1,1,"[0.011737220920622349, 0.9882628321647644]",0.9882628321647644,True
就是嫉妒我户口本可以翻页（说他是孤儿）,1,1,"[0.03308884799480438, 0.9669111371040344]",0.9669111371040344,True
老狗狗,1,1,"[0.014468113891780376, 0.9855318665504456]",0.9855318665504456,True
科技创新更加活跃 ,0,0,"[0.9878823757171631, 0.01211766991764307]",0.9878823757171631,True
医疗护理伦理道德创新规范护理行为 ,0,0,"[0.971950888633728, 0.028049129992723465]",0.971950888633728,True
太傻逼年年有，今年大丰收,1,1,"[0.01733303815126419, 0.9826669096946716]",0.9826669096946716,True
我疯了,1,1,"[0.013730743899941444, 0.9862692952156067]",0.9862692952156067,True
祝你们。不孕。不育。，。儿孙满堂。。,1,0,"[0.8558036684989929, 0.14419636130332947]",0.8558036684989929,False
励志在努力中追逐梦想与幸福的人生旅程实现人生价值与目标丰富人生的意义与价值 ,0,0,"[0.9927364587783813, 0.007263617590069771]",0.9927364587783813,True
电影放映活动丰富多样满足观众需求 ,0,0,"[0.9897374510765076, 0.0102625023573637]",0.9897374510765076,True
请问您对这个安排满意吗? ,0,0,"[0.9831915497779846, 0.01680850237607956]",0.9831915497779846,True
"我们要向前看,不错过些歪瓜瓜劣枣怎么知道什么是好的。",1,1,"[0.2766789197921753, 0.7233210802078247]",0.7233210802078247,True
分析很细致.感谢分享 ,0,0,"[0.994659960269928, 0.005340030882507563]",0.994659960269928,True
"我的天呐,你一定是吃了放在肮脏的桌子上的发霉的绿色面包,才会眨着美丽的大大眼睛说出长沙臭豆腐一样臭的话!",1,1,"[0.030311759561300278, 0.9696882367134094]",0.9696882367134094,True
太我笑了,1,1,"[0.05503486841917038, 0.9449651837348938]",0.9449651837348938,True
你的致商跟冬天黑龙江的温度一样。,1,0,"[0.8890730738639832, 0.11092691123485565]",0.8890730738639832,False
我们期待您的持续关注 ,0,0,"[0.9885374307632446, 0.011462565511465073]",0.9885374307632446,True
我无法相信你是十万精子里面最快的那个,1,0,"[0.8018056750297546, 0.19819428026676178]",0.8018056750297546,False
我们会努力改善服务 ,0,0,"[0.990203857421875, 0.009796107187867165]",0.990203857421875,True
好老狗,1,1,"[0.016908841207623482, 0.9830911755561829]",0.9830911755561829,True
城市功能更加完备 ,0,0,"[0.9880999326705933, 0.01190008781850338]",0.9880999326705933,True
懦弱的人,1,1,"[0.02522817626595497, 0.9747718572616577]",0.9747718572616577,True
好家伙，你自己拍全家福挺孤单单吧,1,1,"[0.3940204083919525, 0.6059795618057251]",0.6059795618057251,True
想和你分享生活的点滴 ,0,0,"[0.9839621782302856, 0.016037821769714355]",0.9839621782302856,True
你再骂？信不信👴把你脑袋拧下来当夜壶？！呢,1,1,"[0.011998309753835201, 0.9880017638206482]",0.9880017638206482,True
"我。的。天呐。,。你。一定。是。吃。了。放在。肮脏。的。桌子。上。的。发霉。的。绿色。面包。,。才。会。眨。着。美丽。的。大。眼睛。说出。长沙。臭豆腐。一样。臭。的话。!",1,1,"[0.03038042224943638, 0.969619631767273]",0.969619631767273,True
想_去_给_你_烧香_ _才_发现_你_还_没_死,1,1,"[0.11703246086835861, 0.882967472076416]",0.882967472076416,True
记得下点调料，这样你家人吃起来才会有味道啊,1,0,"[0.992449164390564, 0.0075508891604840755]",0.992449164390564,False
非常自找虐,1,1,"[0.01344585232436657, 0.9865541458129883]",0.9865541458129883,True
舞蹈演出活力四射展现青春风采 ,0,0,"[0.9907598495483398, 0.009240129962563515]",0.9907598495483398,True
丑爆,1,1,"[0.010199912823736668, 0.9898000359535217]",0.9898000359535217,True
真特别牛,1,1,"[0.01856977492570877, 0.9814302325248718]",0.9814302325248718,True
狗 … …,1,1,"[0.012871257960796356, 0.987128734588623]",0.987128734588623,True
姑娘啊,1,1,"[0.026752786710858345, 0.9732471704483032]",0.9732471704483032,True
真想把你的头扭下来放在洗衣机里搅一搅，刚好能洗一缸衣衣服，虽然有点臭，但节约水资源刻不容缓。,1,0,"[0.6108310222625732, 0.38916894793510437]",0.6108310222625732,False
瞎搞的,1,1,"[0.01860671490430832, 0.9813932776451111]",0.9813932776451111,True
鼻窦炎的药物治疗包括使用抗生素、鼻用糖皮质激素等 ,0,0,"[0.9868593215942383, 0.01314071100205183]",0.9868593215942383,True
Clinical medicine practice serves patients. Clinical medicine practice: clinical medicine practice; patients: patients ,0,0,"[0.9872790575027466, 0.012720898725092411]",0.9872790575027466,True
已拉黑,1,1,"[0.27042606472969055, 0.7295739650726318]",0.7295739650726318,True
写作很优美.很喜欢 ,0,0,"[0.9938427209854126, 0.006157277151942253]",0.9938427209854126,True
好没皮没脸,1,1,"[0.016307586804032326, 0.9836924076080322]",0.9836924076080322,True
记得下点点调料，这样你家人吃起来才会有味道,1,0,"[0.9935387969017029, 0.006461258511990309]",0.9935387969017029,False
《产品推广活动策划》：策划产品推广活动，提高产品知名度 ,0,0,"[0.9829974174499512, 0.017002547159790993]",0.9829974174499512,True
特别仔细看看我这巴掌真适合你那大脸,1,0,"[0.7711657285690308, 0.22883428633213043]",0.7711657285690308,False
欢乐的野餐充满乐趣 ,0,0,"[0.988944947719574, 0.011055021546781063]",0.988944947719574,True
"我的天呐,你一定定是吃了放在肮脏的桌子上的发霉的绿色面包,才会眨着美丽的大眼睛说出长沙臭豆腐一样臭的话!",1,1,"[0.03053613379597664, 0.9694638848304749]",0.9694638848304749,True
生物化学揭示生命化学过程 ,0,0,"[0.9850425124168396, 0.014957558363676071]",0.9850425124168396,True
神精病,1,1,"[0.016999438405036926, 0.9830005168914795]",0.9830005168914795,True
我特,1,1,"[0.01734885945916176, 0.9826511740684509]",0.9826511740684509,True
舞蹈比赛竞争激烈展现青春活力 ,0,0,"[0.9905341863632202, 0.009465832263231277]",0.9905341863632202,True
没。人理,1,1,"[0.020669234916567802, 0.979330837726593]",0.979330837726593,True
给你看样东西，🐶🐱🐭🐹🐰🦊🐻🐼🐨🐯🦁🐮🐷🐸🐵😺🐔🐧🐦🐣🦆🦅🦉🦇🐺🐗🐝🐛🦋🐌🐞🐜🦟🦗🕷️🦂🐢🐉🐍🦎🦖🦕🐙🦔🐿️🐀🐁🐇🦜🐈🐓🦏🐄🦒🐫。看见是不是少了样东西，对，你🐴没了,1,1,"[0.04977915808558464, 0.9502208828926086]",0.9502208828926086,True
非常瞎搞,1,1,"[0.01535869762301445, 0.9846412539482117]",0.9846412539482117,True
真想把你的头扭下来放在洗衣机里搅一搅搅，刚好能洗一缸衣服，虽然有点臭，但节约水资源刻不容缓。,1,0,"[0.5590709447860718, 0.44092902541160583]",0.5590709447860718,False
你是我最好的玩伴 ,0,0,"[0.9950358271598816, 0.0049641430377960205]",0.9950358271598816,True
好你看上去好眼熟像我昨天扔出去的那袋垃圾,1,1,"[0.0196561086922884, 0.9803439378738403]",0.9803439378738403,True
太挺操,1,1,"[0.0181796383112669, 0.9818203449249268]",0.9818203449249268,True
医疗护理服务创新均等化实现公平护理 ,0,0,"[0.9858739376068115, 0.01412607915699482]",0.9858739376068115,True
你的笑容最治愈 ,0,0,"[0.9946421384811401, 0.005357819143682718]",0.9946421384811401,True
好怎么不说话了 屎吃太多堵住了？,1,1,"[0.026877472177147865, 0.9731225371360779]",0.9731225371360779,True
国际合作项目取得重要进展 ,0,0,"[0.9890551567077637, 0.010944866575300694]",0.9890551567077637,True
我们会认真考虑您的意见 ,0,0,"[0.9879782199859619, 0.012021795846521854]",0.9879782199859619,True
dao,1,1,"[0.1814538538455963, 0.8185461163520813]",0.8185461163520813,True
医疗护理继续教育创新提升护理人员水平 ,0,0,"[0.9705702662467957, 0.02942965179681778]",0.9705702662467957,True
医院加强医院医疗服务质量改进活动的组织领导，确保改进活动顺利开展 ,0,0,"[0.9864850044250488, 0.013514921069145203]",0.9864850044250488,True
医疗护理环境管理创新营造舒适护理环境 ,0,0,"[0.979327380657196, 0.020672636106610298]",0.979327380657196,True
就是嫉妒我户口本可以翻页（说他是孤儿）的,1,1,"[0.030446698889136314, 0.9695532917976379]",0.9695532917976379,True
傻傻逼年年有，今年大丰收,1,1,"[0.021034028381109238, 0.9789659976959229]",0.9789659976959229,True
内容很有深度.感谢分享 ,0,0,"[0.9946753978729248, 0.005324600730091333]",0.9946753978729248,True
医院开展健康宣教活动，提高公众健康意识 ,0,0,"[0.980376124382019, 0.019623810425400734]",0.980376124382019,True
艺术论坛思想碰撞探讨艺术前沿 ,0,0,"[0.9757556319236755, 0.024244356900453568]",0.9757556319236755,True
贱b啊,1,1,"[0.013268591836094856, 0.9867313504219055]",0.9867313504219055,True
你|屌,1,1,"[0.012992222793400288, 0.9870077967643738]",0.9870077967643738,True
特别别人站着赚钱， 你躺着。,1,1,"[0.03668082132935524, 0.9633191227912903]",0.9633191227912903,True
感谢您的真诚反馈 ,0,0,"[0.9823696613311768, 0.017630334943532944]",0.9823696613311768,True
高端黑,1,1,"[0.012421814724802971, 0.9875782132148743]",0.9875782132148743,True
屌丝,1,1,"[0.017413776367902756, 0.9825862646102905]",0.9825862646102905,True
团队合作紧密协作共同进步 ,0,0,"[0.9877787232398987, 0.012221238575875759]",0.9877787232398987,True
你是我的专属天使 ,0,0,"[0.9906556010246277, 0.009344451129436493]",0.9906556010246277,True
怎么|不|说话|了| |屎|吃|太|多|堵住|了|？,1,1,"[0.02391175739467144, 0.976088285446167]",0.976088285446167,True
那个_女生,1,1,"[0.015779828652739525, 0.9842202067375183]",0.9842202067375183,True
读来令人心生暖意 ,0,0,"[0.9799424409866333, 0.02005753107368946]",0.9799424409866333,True
合作意向积极主动共同推进 ,0,0,"[0.9904967546463013, 0.009503237903118134]",0.9904967546463013,True
捧臭脚,1,1,"[0.015257338061928749, 0.9847426414489746]",0.9847426414489746,True
感谢命运的每一次相遇 ,0,0,"[0.9895082712173462, 0.010491649620234966]",0.9895082712173462,True
你真棒，对不对,0,0,"[0.9907846450805664, 0.00921530183404684]",0.9907846450805664,True
苍蝇走在你脸上都崴脚的,1,1,"[0.027551688253879547, 0.9724483489990234]",0.9724483489990234,True
祝你们 不孕 不育 ， 儿孙满堂 。,1,0,"[0.8965092301368713, 0.10349081456661224]",0.8965092301368713,False
呵呵，滚,1,1,"[0.016959533095359802, 0.9830405116081238]",0.9830405116081238,True
医院开展医疗联合体成员单位医疗服务质量提升行动合作共建活动，实现资源共享、优势互补 ,0,0,"[0.9908313155174255, 0.009168664924800396]",0.9908313155174255,True
我真的很想帮你治疗，但我是一名家庭医生，而你是一个孤儿。吧,1,0,"[0.9782775640487671, 0.02172246389091015]",0.9782775640487671,False
团队齐奋进,0,0,"[0.9770547151565552, 0.02294529415667057]",0.9770547151565552,True
舞蹈演出动感十足展现青春活力 ,0,0,"[0.9938803911209106, 0.0061195786111056805]",0.9938803911209106,True
小瘪三,1,1,"[0.017417024821043015, 0.9825830459594727]",0.9825830459594727,True
疯了吧啊,1,1,"[0.01544200535863638, 0.9845579266548157]",0.9845579266548157,True
制杖,1,0,"[0.558451771736145, 0.441548228263855]",0.558451771736145,False
我忍不了,1,1,"[0.11845353990793228, 0.8815464377403259]",0.8815464377403259,True
同事们一起参加户外运动比赛，增强团队的凝聚力和竞争力，展现团队的风采和实力 ,0,0,"[0.9922589659690857, 0.007741078268736601]",0.9922589659690857,True
牛~x,1,1,"[0.0159560889005661, 0.9840438961982727]",0.9840438961982727,True
贱得,1,1,"[0.015423770062625408, 0.9845762252807617]",0.9845762252807617,True
你这种人永远买不到自己合适的鞋 因为你码没了吧,1,1,"[0.04940136894583702, 0.9505986571311951]",0.9505986571311951,True
祝你们_不孕_不育_，_儿孙满堂_。,1,0,"[0.715826153755188, 0.2841738760471344]",0.715826153755188,False
记得~下点~调料~，~这样~你家~人~吃~起来~才~会~有~味道,1,0,"[0.9286084771156311, 0.07139153778553009]",0.9286084771156311,False
特别你的智商跟冬天黑龙江的温度一样。,1,1,"[0.06553451716899872, 0.9344655275344849]",0.9344655275344849,True
好注孤,1,1,"[0.016616499051451683, 0.9833834767341614]",0.9833834767341614,True
苍蝇|走|在|你|脸上|都|崴|脚,1,1,"[0.020883310586214066, 0.9791167378425598]",0.9791167378425598,True
我很好，也很强,0,0,"[0.9934267997741699, 0.006573189049959183]",0.9934267997741699,True
你吗在那边缺纸钱了自己去烧别给我叽歪,1,1,"[0.021659182384610176, 0.9783408045768738]",0.9783408045768738,True
坏淫吧,1,1,"[0.017296845093369484, 0.9827032089233398]",0.9827032089233398,True
雕塑作品展览艺术感十足展现创造力 ,0,0,"[0.9883991479873657, 0.01160078402608633]",0.9883991479873657,True
草草草,1,1,"[0.06337828934192657, 0.9366217255592346]",0.9366217255592346,True
风险防范严密有效确保安全 ,0,0,"[0.9878703951835632, 0.012129639275372028]",0.9878703951835632,True
蠢死,1,1,"[0.01536126621067524, 0.9846387505531311]",0.9846387505531311,True
高端黑黑,1,1,"[0.012479371391236782, 0.987520694732666]",0.987520694732666,True
小学生吧,1,1,"[0.24329516291618347, 0.7567048072814941]",0.7567048072814941,True
教育发展更加均衡 ,0,0,"[0.9787326455116272, 0.02126733399927616]",0.9787326455116272,True
大流氓,1,1,"[0.016005832701921463, 0.9839941263198853]",0.9839941263198853,True
关注学术研究热点，开展深入研究 ,0,0,"[0.9851522445678711, 0.014847766607999802]",0.9851522445678711,True
"好我们要向前看,不错过些歪瓜劣枣怎么知道什么是好的。",1,1,"[0.30679723620414734, 0.6932027339935303]",0.6932027339935303,True
舞蹈演出动感十足展现青春活力 ,0,0,"[0.9938803911209106, 0.0061195786111056805]",0.9938803911209106,True
请问您是否需要更多细节? ,0,0,"[0.9702762961387634, 0.029723769053816795]",0.9702762961387634,True
你们是我永远的港湾 ,0,0,"[0.9942569136619568, 0.0057431659661233425]",0.9942569136619568,True
我在周末会去超市购物，为家人准备美味的食物 ,0,0,"[0.9948496222496033, 0.005150327924638987]",0.9948496222496033,True
《项目验收总结报告》：总结项目验收情况，为后续项目提供经验 ,0,0,"[0.9775675535202026, 0.022432444617152214]",0.9775675535202026,True
妇产科学关爱女性健康 ,0,0,"[0.9325612783432007, 0.06743871420621872]",0.9325612783432007,True
无下限,1,1,"[0.02539224363863468, 0.9746077656745911]",0.9746077656745911,True
二逼,1,1,"[0.015026015229523182, 0.9849740266799927]",0.9849740266799927,True
《培训课程设计方案》：设计针对性的培训课程，提高培训效果 ,0,0,"[0.9851773977279663, 0.014822621829807758]",0.9851773977279663,True
你想多了的,1,1,"[0.3871915936470032, 0.6128084063529968]",0.6128084063529968,True
感谢您一直以来的支持 ,0,0,"[0.9842600226402283, 0.015740035101771355]",0.9842600226402283,True
好高端黑,1,1,"[0.01307982299476862, 0.9869201183319092]",0.9869201183319092,True
新友初相识,0,0,"[0.9139813780784607, 0.0860186368227005]",0.9139813780784607,True
怎么不说话了 屎吃太多堵住了？吧,1,1,"[0.026055924594402313, 0.9739441275596619]",0.9739441275596619,True
